Organisation,Department,Laboratory,Organisation Type,EURAXESS offer ID,Posting date,Title,Duration,Status,Number of positions available,Research Field,Type of Contract,Reference Number,EU Research Framework Programme
Aalta Lab d.o.o.,,,"Small Medium Enterprise, Start-up",372577,22/01/2019,Researcher,2 months 3 weeks,Expired,1,"Computer science › Programming, Physics › Computational physics, Physics › Mathematical physics",Temporary,H2020-SPACE-2018,H2020
Acies Bio d.o.o.,,,"Small Medium Enterprise, Start-up",194476,24/03/2017,Disease model development manager,3 months 2 weeks,Expired,1,Biological sciences,Temporary,,H2020 / SME Innovation Associate
BioSistemika,,,"Small Medium Enterprise, Start-up",398506,10/4/2019,PhD position in a Marie Skłodowska Curie European ITN - INEXTVIR for a computer & information scientist,1 month 4 hours,Expired,1,"Computer science › Programming, Computer science › Informatics, Computer science › Modelling tools",Temporary,,H2020 / Marie Skłodowska-Curie Actions
Cosylab d.d.,Control System Laboratory,,"Small Medium Enterprise, Start-up",163125,13/12/2016,Marie Skłodowska-Curie fellow for the project AVA,1 year 7 months,Expired,1,Physics,Not Applicable,,H2020 / Marie Skłodowska-Curie Actions
Euro-Mediterranean University (EMUNI),,,Higher Education Institute,557268,10/9/2020,Programme Coordinator for “Master of Public Administration in the Post-Crisis Era” (MPA),1 week 4 days,Expired,1,Political sciences › Public policy,To be defined,,Not funded by an EU programme
Faculty of Computer and Information Science,,,Higher Education Institute,547569,31/07/2020,Researcher - Semantic Web & Blockchain,3 weeks 3 hours,Expired,2,Computer science › Database management,Temporary,957338,H2020 / Marie Skłodowska-Curie Actions
Faculty of Computer and Information Science,,,Higher Education Institute,532269,14/06/2020,Researcher - Semantic Web & Blockchain,1 month 2 weeks,Expired,2,Computer science › Database management,Temporary,957338,H2020 / Marie Skłodowska-Curie Actions
Faculty of Criminal Justice and Security University of Maribor,,,Higher Education Institute,291619,23/03/2018,Researcher,3 weeks 1 day,Expired,1,"Criminology › Other, Juridical sciences › Criminal law, Political sciences › Other",Temporary,787054,H2020
Faculty of Polymer Technology / Fakulteta za tehnologijo polimerov,,,Higher Education Institute,312118,5/6/2018,RESEARCHER/LECTURER POSITION IN THE FIELD OF POLYMER MATERIALS,3 weeks 4 days,Expired,1,"Engineering › Materials engineering, Technology › Materials technology",Temporary,,Not funded by an EU programme
Faculty of Polymer Technology / Fakulteta za tehnologijo polimerov,,,Higher Education Institute,312095,5/6/2018,"RESEARCHER/LECTURER POSITION in the field of polymer processing, particularly injection moulding and extrusion",3 weeks 4 days,Expired,1,"Engineering › Materials engineering, Technology › Materials technology",Temporary,,Not funded by an EU programme
"Faculty of Social Sciences, Slovenia",Human Resources Office,Human Resources Office,Higher Education Institute,297205,12/4/2018,Researcher,5 days 9 hours,Expired,1,Sociology › Other,Temporary,,H2020
"Faculty of Social Sciences, Slovenia",Human Resources Office,Human Resources Office,Higher Education Institute,258529,10/11/2017,Administrative officer (research field),6 days 8 hours,Expired,1,Sociology,Temporary,,Not funded by an EU programme
"Faculty of Social Sciences, Slovenia",Human Resources Office,Human Resources Office,Higher Education Institute,160725,6/12/2016,Researcher,3 days 12 hours,Expired,1,Political sciences,To be defined,,Not funded by an EU programme
Fakulteta za informacijske študije v Novem mestu / Faculty of Information Studies in Novo mesto,,,Higher Education Institute,547306,30/07/2020,PhD position in computer science,2 weeks 3 days,Expired,1,Computer science › Informatics,Permanent,,Not funded by an EU programme
Fakulteta za informacijske študije v Novem mestu / Faculty of Information Studies in Novo mesto,,,Higher Education Institute,521989,11/5/2020,PhD position,1 month 2 weeks,Expired,1,Information science › Other,Temporary,,Not funded by an EU programme
InnoRenew CoE,,,Private with public mission,546315,28/07/2020,Postdoctoral Researcher Position in Renewable Composite Materials,2 weeks 3 days,Expired,1,"Chemistry › Other, Chemistry › Biochemistry, Engineering › Biomaterial engineering",Temporary,,H2020
InnoRenew CoE,,,Private with public mission,542835,16/07/2020,PhD position – Data-driven optimization for sustainable network design,1 month 5 hours,Expired,1,"Computer science › Other, Mathematics › Other, Technology › Information technology",Temporary,,H2020
InnoRenew CoE,,,Private with public mission,518351,28/04/2020,PhD Researcher Positions in Sustainable Carbon-based Materials and Composites,1 month 2 days,Expired,2,"Agricultural sciences › Forest sciences, Biological sciences › Biological engineering, Chemistry › Biochemistry, Technology › Materials technology",Temporary,,H2020
InnoRenew CoE,,,Private with public mission,497655,25/02/2020,"Software development, distributed ledger technology, edge computing – PhD position available",2 months 2 weeks,Expired,1,"Computer science › Other, Computer science › Informatics, Mathematics › Other",Temporary,,H2020
InnoRenew CoE,,,Private with public mission,396683,4/4/2019,Conservation of profane architectural heritage in the coastal area of Slovenia: Retrofitting principles of timber elements of historic palaces,1 week 4 days,Expired,1,"Agricultural sciences › Forest sciences, Engineering › Civil engineering, History › Archaeology, History › Art history",Temporary,,H2020
InnoRenew CoE,,,Private with public mission,393061,25/03/2019,Analytical chemist,1 month 6 days,Expired,1,"Chemistry › Other, Chemistry › Analytical chemistry",Temporary,,H2020
InnoRenew CoE,,,Private with public mission,366150,21/12/2018,Doctoral candidate position - Innovative surface modification,1 month 1 day,Expired,1,"Agricultural sciences › Forest sciences, Biological sciences › Biology, Chemistry › Other, Technology › Materials technology",Temporary,,H2020
InnoRenew CoE,,,Private with public mission,361800,7/12/2018,"Lifelong learning for scientific literacy in materials across professions, gender, age and culture – PhD position available",2 months 1 week,Expired,2,"Chemistry › Biochemistry, Chemistry › Other, Chemistry › Computational chemistry, Computer science › Other, Engineering › Civil engineering, Environmental science › Other, Ethics in social sciences › Other, Physics › Biophysics, Technology › Materials technology",Temporary,,H2020
InnoRenew CoE,,,Private with public mission,347290,17/10/2018,Living Lab Manager and Policy Consultant,4 weeks 1 day,Expired,1,"Economics › Economic policy, Economics › Other, Economics › Political economy, Economics › Management studies",Temporary,,H2020
InnoRenew CoE,,,Private with public mission,297563,13/04/2018,Researcher – Sensor networks,3 weeks 6 days,Expired,1,"Computer science › Informatics, Engineering › Computer engineering, Engineering › Electrical engineering, Technology › Telecommunications technology",Temporary,,H2020
InnoRenew CoE,,,Private with public mission,293457,29/03/2018,Composite Material Researcher,3 weeks 1 day,Expired,1,"Agricultural sciences › Forest sciences, Biological sciences › Other, Chemistry › Other, Engineering › Biomaterial engineering",Temporary,,H2020
InnoRenew CoE,,,Private with public mission,290372,19/03/2018,Computational Modelling of Biomaterials,1 month 2 days,Expired,1,"Biological sciences › Other, Chemistry › Computational chemistry, Chemistry › Molecular chemistry, Chemistry › Biochemistry, Physics › Biophysics",Temporary,,H2020
InnoRenew CoE,,,Private with public mission,290366,19/03/2018,Human Physiology researcher,1 month 2 days,Expired,1,Psychological sciences › Psychology,Temporary,,H2020
InnoRenew CoE,,,Private with public mission,273398,23/01/2018,Researcher working on optimization of multivariate stochastic heterogeneous systems,1 month 21 hours,Expired,1,"Computer science › Programming, Engineering › Civil engineering",Temporary,,H2020
InnoRenew CoE,,,Private with public mission,264800,8/12/2017,Technician in the field of mechanical enginnering,5 days 20 hours,Expired,2,Engineering › Mechanical engineering,Temporary,,H2020
InnoRenew CoE,,,Private with public mission,244523,10/9/2017,Assistant Research and Project management - infrastructure,2 weeks 21 hours,Expired,1,Architecture › Design,Temporary,,H2020
InnoRenew CoE,,,Private with public mission,237746,3/8/2017,Doctoral Degree - Aging of Wood Construction Materials,1 month 1 day,Expired,1,"Engineering › Materials engineering, Engineering › Civil engineering",Temporary,,Not funded by an EU programme
InnoRenew CoE,,,Private with public mission,235235,23/07/2017,Doctoral Candidate in Innovative surface modification,1 month 22 hours,Expired,1,"Chemistry › Organic chemistry, Engineering › Materials engineering",Temporary,,H2020
InnoRenew CoE,,,Private with public mission,222555,5/6/2017,Lead IT Specialist,1 month 1 week,Expired,1,Computer science › Programming,Temporary,,H2020
InnoRenew CoE,,,Private with public mission,216230,10/5/2017,Director,1 month 1 day,Expired,1,"Engineering › Materials engineering, Technology › Biotechnology, Technology › Materials technology",Permanent,,H2020
InnoRenew CoE,,,Private with public mission,208521,8/4/2017,Data Scientist,1 month 7 hours,Expired,1,Mathematics › Statistics,To be defined,,H2020
InnoRenew CoE,,,Private with public mission,208431,8/4/2017,Research Group Leader in the field of Human Health in the Built Environment,4 weeks 1 day,Expired,1,"Neurosciences › Neurophysiology, Psychological sciences › Behavioural sciences",To be defined,,H2020
InnoRenew CoE,,,Private with public mission,208430,8/4/2017,Research group leader in the field of Renewable Materials Composites,4 weeks 1 day,Expired,1,"Engineering › Materials engineering, Technology › Materials technology",To be defined,,H2020
InnoRenew CoE,,,Private with public mission,208429,8/4/2017,Research group leader in the field of Sustainable Building with Renewable Materials,4 weeks 1 day,Expired,1,"Engineering › Civil engineering, Environmental science › Global change, Technology › Biotechnology",To be defined,,H2020
InnoRenew CoE,,,Private with public mission,208428,8/4/2017,Research group leader for Information and Computer Technologies used in the Field of Renewable Materials and Sustainable Buildings,4 weeks 1 day,Expired,1,Engineering › Civil engineering,To be defined,,H2020
InnoRenew CoE,,,Private with public mission,194935,27/03/2017,Researcher,1 month 5 days,Expired,1,Engineering › Civil engineering,Temporary,,H2020
Institute Jozef Stefan,Electronic Ceramics Department K-5,,Public Research Institution,586004,10/12/2020,Post-doc possition in material sciense-ferroelectric ceramics,1 week 5 days,Expired,1,Engineering › Materials engineering,Temporary,,Not funded by an EU programme
Institute Jozef Stefan,Electronic Ceramics Department K-5,,Public Research Institution,586000,10/12/2020,Ph.D. candidate in experimental solid-state materials science/physics/chemistry,1 week 4 days,Expired,1,"Chemistry › Inorganic chemistry, Engineering › Materials engineering, Physics › Solid state physics",Temporary,,Not funded by an EU programme
Institute Jozef Stefan,Electronic Ceramics Department K-5,,Public Research Institution,424538,5/7/2019,"Open PhD position in the field of synthesis, patterning and characterization of thin films",1 month 23 hours,Expired,2,"Chemistry › Applied chemistry, Chemistry › Inorganic chemistry",Temporary,,Not funded by an EU programme
Institute Jozef Stefan,Electronic Ceramics Department K-5,,Public Research Institution,400668,17/04/2019,PhD position Material science and engineering,1 week 6 days,Expired,1,"Chemistry, Engineering",Temporary,,Not funded by an EU programme
Institute Jozef Stefan,Electronic Ceramics Department K-5,,Public Research Institution,400298,16/04/2019,PhD position in Materials Science,1 year 10 months,Closed,1,Chemistry › Physical chemistry,Temporary,,Not funded by an EU programme
Institute of Metals and Technology,,,Public Research Institution,323753,12/7/2018,PhD position in materials science and heat treatment,1 month 1 week,Expired,1,Engineering › Materials engineering,Temporary,,Not funded by an EU programme
Institute of Metals and Technology,,,Public Research Institution,321521,4/7/2018,PhD position of additive manufacturing in the field of metallic materials,1 month 2 weeks,Expired,1,"Engineering › Biomaterial engineering, Engineering › Thermal engineering, Engineering › Materials engineering, Engineering › Process engineering",Temporary,,Not funded by an EU programme
Institute of Metals and Technology,,,Public Research Institution,225364,16/06/2017,First Stage Researcher,1 month 2 weeks,Expired,1,"Engineering › Process engineering, Engineering › Materials engineering, Engineering › Thermal engineering, Technology › Materials technology",Temporary,IMT-2017-001,Not funded by an EU programme
Instrumentation Technologies d. d.,HR and General Affairs,,"Small Medium Enterprise, Start-up",242669,1/9/2017,Field Application Engineer,4 weeks 1 day,Expired,1,Engineering › Electronic engineering,Permanent,,Not funded by an EU programme
Jožef Stefan Institute,,,Public Research Institution,605231,15/02/2021,Posdoctoral position in biophotonics,4 days 22 hours,Published,1,"Biological sciences, Engineering, Physics",Temporary,,H2020 / ERC
Jožef Stefan Institute,,,Public Research Institution,543946,21/07/2020,EARLY-STAGE RESEARCHER IN HYBRID MATERIALS,7 months 4 days,Closed,1,"Chemistry, Technology › Materials technology, Technology › Nanotechnology",Temporary,899285,H2020
Jožef Stefan Institute,,,Public Research Institution,523293,14/05/2020,Epitaxial oxides on semiconductor substrates for oxide electronics and photoelectrochemical water splitting,1 month 11 hours,Expired,2,Physics,Temporary,,Not funded by an EU programme
Jožef Stefan Institute,,,Public Research Institution,517420,24/04/2020,"ITN Early Stage Researcher PhD position in environmental Hg redox chemistry at IJS, Slovenia.",1 week 3 days,Expired,2,Environmental science,Temporary,,H2020 / Marie Skłodowska-Curie Actions
Jožef Stefan Institute,,,Public Research Institution,468871,3/12/2019,"»15 PhD positions for Early Stage Researchers at »Global Mercury Observation and Training Network in Support to the Minamata Convention«, GMOS-Train, H2020 MSCA ITN Project«",2 months 4 weeks,Expired,15,"Engineering › Mechanical engineering, Environmental science",Temporary,,H2020 / Marie Skłodowska-Curie Actions
Jožef Stefan Institute,,,Public Research Institution,370640,15/01/2019,PhD in theoretical condensed-matter physics,5 months 2 weeks,Expired,1,Physics › Solid state physics,Temporary,JSI-F1-2019,Not funded by an EU programme
Jožef Stefan Institute,,,Public Research Institution,368812,9/1/2019,Early Stage Researchers (ESR) PhD Studentship in Marie Sklodowska-Curie ITN CLEOPATRA,1 week 2 days,Expired,1,"Computer science › Other, Engineering › Other",Temporary,812997,H2020
Jožef Stefan Institute,,,Public Research Institution,368610,8/1/2019,Early Stage Researchers (ESR) PhD Studentship in Marie Sklodowska-Curie ITN CLEOPATRA,1 week 3 days,Expired,1,"Computer science › Other, Engineering › Other",Temporary,812997,H2020
Jožef Stefan Institute,,,Public Research Institution,343603,5/10/2018,Head of the Young Investigator Group,1 week 3 days,Expired,1,Environmental science › Ecology,Temporary,,Not funded by an EU programme
Jožef Stefan Institute,,,Public Research Institution,321136,3/7/2018,Early Stage Researcher (ESR) position in the field of ”Neurological Exposome” in the EU- funded Marie Skłodowska-Curie Innovative Training Network (ITN) NEUROSOME,1 month 4 weeks,Expired,1,Environmental science › Other,Temporary,,H2020 / Marie Skłodowska-Curie Actions
Jožef Stefan Institute,,,Public Research Institution,211456,21/04/2017,Three Post Doctoral Research Fellowships in food safety and authenticity,1 month 1 week,Expired,3,"Chemistry › Analytical chemistry, Chemistry › Biochemistry, Chemistry › Organic chemistry, Environmental science",Temporary,,Not funded by an EU programme
Jožef Stefan Institute,,,Public Research Institution,186275,3/3/2017,Postdoctoral position in Organic Analysis,4 weeks 10 hours,Expired,1,"Chemistry › Biochemistry, Chemistry › Organic chemistry, Chemistry › Analytical chemistry, Engineering › Chemical engineering, Environmental science",Temporary,,Not funded by an EU programme
Jožef Stefan Institute,,,Public Research Institution,183912,22/02/2017,Postdoctoral position (two year),4 weeks 9 hours,Expired,1,Chemistry › Analytical chemistry,Temporary,,Not funded by an EU programme
Jožef Stefan Institute,,,Public Research Institution,172220,18/01/2017,Postdoctoral position in Compound specific stable isotopes in food,1 month 1 week,Expired,1,"Biological sciences › Biological engineering, Chemistry › Organic chemistry, Chemistry › Analytical chemistry, Chemistry › Biochemistry, Environmental science",Temporary,,Not funded by an EU programme
Jožef Stefan Institute,,,Public Research Institution,157205,21/11/2016,MSCA-ITN UTOPIAE: PhD sholarship at JSI,5 months 5 days,Expired,1,Computer science › Programming,Temporary,,H2020 / Marie Skłodowska-Curie Actions
Jožef Stefan Institute,Advanced Materials Department,,Higher Education Institute,415730,10/6/2019,Dr,2 months 12 hours,Expired,1,Chemistry › Inorganic chemistry,Temporary,,Not funded by an EU programme
Jožef Stefan Institute,Advanced Materials Department,,Higher Education Institute,334866,29/08/2018,2 Research Associate Positions - Oxide Thin Films,1 month 1 week,Expired,3,"Engineering › Materials engineering, Physics › Applied physics",Temporary,,Not funded by an EU programme
Jozef Stefan Institute,Department for Nanostructured Materials,,Public Research Institution,566380,9/10/2020,Open PostDoc position - »Development and testing of photo-electro-catalytic materials for water purification«,4 months 1 week,Closed,1,"Chemistry › Heterogeneous catalysis, Chemistry › Homogeneous catalysis, Chemistry › Reaction mechanisms and dynamics, Environmental science › Other",Temporary,,Not funded by an EU programme
Jozef Stefan Institute,Department for Nanostructured Materials,,Public Research Institution,532285,14/06/2020,Open PhD position »Analysis and degradation of microplastics in wastewater«,1 month 5 days,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
Jozef Stefan Institute,Department for Nanostructured Materials,,Public Research Institution,531411,11/6/2020,Open PhD position - Biomimetic nanostructures for medical applications,4 weeks 1 day,Expired,2,"Chemistry › Other, Pharmacological sciences › Other",Temporary,,Not funded by an EU programme
Jozef Stefan Institute,Department for Nanostructured Materials,,Public Research Institution,444694,10/9/2019,Post. Doctoral Researcher in the field of Permanet Magnets,1 month 3 weeks,Expired,1,"Chemistry, Engineering, Physics",To be defined,2:14:01,H2020
Jozef Stefan Institute,Department for Nanostructured Materials,,Public Research Institution,419906,21/06/2019,"Open PhD position at the Department for Nanostructured Materials, Jozef Stefan Institute",3 weeks 2 days,Expired,1,"Chemistry › Applied chemistry, Chemistry › Analytical chemistry",Temporary,,Not funded by an EU programme
Jozef Stefan Institute,Department for Nanostructured Materials,,Public Research Institution,416357,12/6/2019,PhD in Nanomaterials and Sensors,1 month 4 weeks,Expired,1,Chemistry › Applied chemistry,Temporary,,Not funded by an EU programme
Jozef Stefan Institute,Department of Systems and Control,,Other,425309,8/7/2019,PhD position,1 month 3 weeks,Expired,3,"Computer science, Engineering › Electrical engineering, Engineering › Systems engineering",Temporary,,Not funded by an EU programme
Jozef Stefan Institute,Department of Theoretical Physics,Theoretical Biophysics Group,Public Research Institution,424491,5/7/2019,Research associate position at Jožef Stefan Institute,1 month 3 weeks,Expired,2,Physics › Biophysics,Temporary,,Not funded by an EU programme
Jozef Stefan Institute,Department of Theoretical Physics,Theoretical Biophysics Group,Public Research Institution,413997,4/6/2019,Research associate position at Jožef Stefan Institute,2 months 4 weeks,Expired,1,Physics › Biophysics,Temporary,,Not funded by an EU programme
Jozef Stefan Institute,Department of Theoretical Physics,Theoretical Biophysics Group,Public Research Institution,365038,19/12/2018,postdoctoral associate,1 month 1 day,Expired,1,"Physics › Biophysics, Physics › Condensed matter properties, Physics › Statistical physics",Temporary,,Not funded by an EU programme
Jozef Stefan Institute,Department of Theoretical Physics,Theoretical Biophysics Group,Public Research Institution,298810,17/04/2018,Research Associate,1 month 5 hours,Expired,1,Physics › Biophysics,Temporary,,Not funded by an EU programme
National Institute of Biology,,,Public Research Institution,565580,7/10/2020,1 Early Stage Research position on socio-economic impacts of emerging agricultural risks available for the Marie Skłodowska Curie European Innovative Training Network - INEXTVIR,1 month 2 days,Expired,1,"Political sciences › Public awareness of science, Political sciences › Science and society",Temporary,,H2020 / Marie Skłodowska-Curie Actions
National Institute of Biology,,,Public Research Institution,452989,9/10/2019,1 PhD position on ecological analysis of plant virome structure and reciprocal transfers between cultivated and wild host populations for the Marie Skłodowska Curie European Innovative Training Network - INEXTVIR,3 weeks 1 day,Expired,1,"Agricultural sciences › Agricultural products, Biological sciences › Biodiversity, Communication sciences › Science communication, Computer science › Modelling tools, Computer science › Informatics, Environmental science › Ecology, Environmental science › Water science",Temporary,,H2020 / Marie Skłodowska-Curie Actions
National Institute of Biology,,,Public Research Institution,417987,17/06/2019,1 PhD position on social sciences available for the Marie Skłodowska Curie European Innovative Training Network - INEXTVIR,3 months 2 weeks,Expired,1,"Political sciences › Science and society, Political sciences › Public awareness of science",Temporary,,H2020 / Marie Skłodowska-Curie Actions
National Institute of Chemistry,Department for Environmental Sciences and Engineering,,Higher Education Institute,214661,4/5/2017,PhD student position (m/f),1 month 3 weeks,Expired,1,"Chemistry › Heterogeneous catalysis, Engineering › Chemical engineering",Temporary,,Not funded by an EU programme
National Institute of Chemistry,Department of Catalysis and Chemical Reaction Engineering,Laboratory for Catalysis and Chemical Reaction Engineering,Public Research Institution,592839,7/1/2021,"Postdoctoral Research Fellow, Associate, or Assistant in Catalysis and Reaction Engineering",1 month 1 week,Published,2,"Chemistry › Instrumental analysis, Chemistry › Reaction mechanisms and dynamics, Chemistry › Heterogeneous catalysis, Chemistry › Homogeneous catalysis, Engineering › Chemical engineering",Temporary,,H2020
National Institute of Chemistry,Department of Catalysis and Chemical Reaction Engineering,Laboratory for Catalysis and Chemical Reaction Engineering,Public Research Institution,486895,30/01/2020,Post-doctoral Researcher in Catalysis and Chemical Reaction Engineering,4 weeks 16 hours,Expired,2,"Chemistry › Heterogeneous catalysis, Engineering › Chemical engineering",Temporary,,H2020
National Institute of Chemistry,Department of Catalysis and Chemical Reaction Engineering,Laboratory for Catalysis and Chemical Reaction Engineering,Public Research Institution,478164,7/1/2020,PhD Student,7 months 3 weeks,Expired,1,"Chemistry › Computational chemistry, Chemistry › Heterogeneous catalysis, Chemistry › Homogeneous catalysis, Engineering › Chemical engineering, Physics › Chemical physics",Temporary,PhD-D13-2020-01,Not funded by an EU programme
National Institute of Chemistry,Department of Catalysis and Chemical Reaction Engineering,Laboratory for Catalysis and Chemical Reaction Engineering,Public Research Institution,401977,23/04/2019,Post-doctoral Researcher in Catalysis and Chemical Reaction Engineering,1 month 3 hours,Expired,3,"Chemistry › Heterogeneous catalysis, Chemistry › Inorganic chemistry, Chemistry › Analytical chemistry, Engineering › Chemical engineering, Engineering › Materials engineering",Temporary,,H2020
National Institute of Chemistry,Department of Catalysis and Chemical Reaction Engineering,Laboratory for Catalysis and Chemical Reaction Engineering,Public Research Institution,399178,12/4/2019,PhD Student,1 year 10 months,Closed,1,"Chemistry › Computational chemistry, Physics › Chemical physics",Temporary,,Not funded by an EU programme
National Institute of Chemistry,Department of Catalysis and Chemical Reaction Engineering,Laboratory for Catalysis and Chemical Reaction Engineering,Public Research Institution,399177,12/4/2019,Post-doctoral researcher,3 months 3 weeks,Expired,1,"Chemistry › Computational chemistry, Physics › Chemical physics",Temporary,,Not funded by an EU programme
National Institute of Chemistry,Department of Catalysis and Chemical Reaction Engineering,Laboratory for Catalysis and Chemical Reaction Engineering,Public Research Institution,385458,5/3/2019,PhD Student in Computational Catalysis,3 weeks 5 days,Expired,1,"Chemistry › Computational chemistry, Engineering › Chemical engineering, Physics › Chemical physics",Temporary,,H2020
National Institute of Chemistry,Department of Catalysis and Chemical Reaction Engineering,Laboratory for Catalysis and Chemical Reaction Engineering,Public Research Institution,378062,7/2/2019,PhD Student Position in Catalytic Conversion of Biomass,1 month 3 weeks,Expired,1,"Chemistry › Heterogeneous catalysis, Engineering › Chemical engineering",Temporary,,H2020
National Institute of Chemistry,Department of Catalysis and Chemical Reaction Engineering,Laboratory for Catalysis and Chemical Reaction Engineering,Public Research Institution,211444,21/04/2017,"Postdoctoral Research Fellow, Associate, or Assistant in Chemical Engineering",11 months 4 weeks,Expired,1,Engineering › Chemical engineering,To be defined,,Not funded by an EU programme
National Institute of Chemistry,Slovenian NMR Centre,,Public Research Institution,299032,18/04/2018,"Marie Curie (H2020-MSCA-ITN-2017) Early Stage Researcher: PhD position at the National Institute of Chemistry, Slovenia",3 weeks 5 days,Expired,1,Chemistry › Structural chemistry,Temporary,,H2020 / Marie Skłodowska-Curie Actions
National institute of chemistry L12,Department of biotechnology,,Public Research Institution,397534,6/4/2019,Postdoctoral position in structural biology for research on designed protein origami using cryoelectron microscopy,1 month 1 week,Expired,1,"Biological sciences › Biological engineering, Chemistry › Structural chemistry",Temporary,787115 MaCChines,FP7 / Ideas-ERC
National institute of chemistry L12,Department of biotechnology,,Public Research Institution,313120,7/6/2018,Postdoctoral and PhD student positions in synthetic biology on designed protein origami,1 month 6 hours,Expired,5,"Biological sciences › Biological engineering, Chemistry › Biochemistry",Temporary,ERC AdG MaCChines,FP7 / Ideas-ERC
"National Institute of Chemistry, Slovenia",Department of Analytical Chemistry,Electrochemistry,Higher Education Institute,576722,12/11/2020,Postdoctoral Research Associate / Research Assistant Professor,1 week 6 days,Expired,1,Chemistry › Analytical chemistry,To be defined,,Not funded by an EU programme
"National Institute of Chemistry, Slovenia",Department of Analytical Chemistry,Electrochemistry,Higher Education Institute,489754,6/2/2020,Postdoctoral Research Associate / Research Assistant Professor,4 weeks 1 hour,Expired,1,Chemistry › Analytical chemistry,To be defined,,Not funded by an EU programme
"National Institute of Chemistry, Slovenia",Department of Inorganic Chemistry and Technology,,Research Laboratory,323080,10/7/2018,PhD position. Work on the development of nanoporous materials for gas capture and separation,1 month 5 days,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
National Institute of Chemisty,International cooperation and project management office,International cooperation and project management office,Public Research Institution,510976,3/4/2020,Marie Skłodowska-Curie Actions Individual Fellowships (MSCA-IF) at the National Institute of Chemistry,1 month 3 weeks,Expired,9,Chemistry › Biochemistry,To be defined,,Not funded by an EU programme
National Institute of Chemisty,International cooperation and project management office,International cooperation and project management office,Public Research Institution,409805,20/05/2019,Open PhD position,2 weeks 23 hours,Expired,1,"Chemistry › Analytical chemistry, Language sciences",Temporary,,Not funded by an EU programme
National Institute of Chemisty,International cooperation and project management office,International cooperation and project management office,Public Research Institution,250336,5/10/2017,Associate in the Technology Transfer Office (m/f),2 weeks 4 hours,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
National Institute of Chemisty,International cooperation and project management office,International cooperation and project management office,Public Research Institution,230014,3/7/2017,Head of Technology Transfer Office (m/f),1 month 1 day,Expired,1,Technology › Chemical technology,To be defined,,Not funded by an EU programme
National Institute of Chemisty,International cooperation and project management office,International cooperation and project management office,Public Research Institution,170590,11/1/2017,Project coordinator,1 week 2 days,Expired,1,Chemistry,Temporary,,Not funded by an EU programme
PhD4GlycoDrug - MSCA-ITN-EJD-2017,,,Higher Education Institute,251995,13/10/2017,10 Early Stage Researcher Positions still available in MSCA-ITN-EJD project PhD4GlycoDrug,1 month 2 weeks,Expired,2,"Biological sciences, Chemistry, Pharmacological sciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
PhD4GlycoDrug - MSCA-ITN-EJD-2017,,,Higher Education Institute,251995,13/10/2017,10 Early Stage Researcher Positions still available in MSCA-ITN-EJD project PhD4GlycoDrug,1 month 2 weeks,Expired,2,"Biological sciences, Chemistry, Pharmacological sciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
PhD4GlycoDrug - MSCA-ITN-EJD-2017,,,Higher Education Institute,251995,13/10/2017,10 Early Stage Researcher Positions still available in MSCA-ITN-EJD project PhD4GlycoDrug,1 month 2 weeks,Expired,2,"Biological sciences, Chemistry, Pharmacological sciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
PhD4GlycoDrug - MSCA-ITN-EJD-2017,,,Higher Education Institute,251995,13/10/2017,10 Early Stage Researcher Positions still available in MSCA-ITN-EJD project PhD4GlycoDrug,1 month 2 weeks,Expired,2,"Biological sciences, Chemistry, Pharmacological sciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
PhD4GlycoDrug - MSCA-ITN-EJD-2017,,,Higher Education Institute,251995,13/10/2017,10 Early Stage Researcher Positions still available in MSCA-ITN-EJD project PhD4GlycoDrug,1 month 2 weeks,Expired,2,"Biological sciences, Chemistry, Pharmacological sciences",Temporary,,H2020 / Marie Skłodowska-Curie Actions
School of Advanced Social Studies in Nova Gorica,,,Higher Education Institute,319598,28/06/2018,assistant professor in the field of quantitative methods in social sciences,3 weeks 2 days,Expired,1,Sociology,Temporary,,Not funded by an EU programme
Universität des Saarlandes,ERC Minor Universality,,Higher Education Institute,490665,8/2/2020,"PhD-Position in Cultural Anthropology/Ethnography, Saarbrücken (ERC Minor Universality)",1 month 2 weeks,Expired,1,Anthropology › Cultural anthropology,Temporary,,H2020 / ERC
Universität des Saarlandes,ERC Minor Universality,,Higher Education Institute,490664,8/2/2020,"PhD-Position in Media Analysis and Sociology of Art/Literature, Saarbrücken (ERC Minor Universality)",3 weeks 2 hours,Expired,1,"Arts, Literature, Sociology",Temporary,,H2020 / ERC
Université de Liège - CARE BStat,Faculté de Médecine,,Higher Education Institute,424412,5/7/2019,Biostatistician position,1 month 2 weeks,Expired,2,Mathematics › Statistics,Permanent,,Not funded by an EU programme
